sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-4.9608;7.3023;3.5769;-5.4714;6.9648;4.2103;0.5106;0.3375;-0.6333;-0.0945;0.0663;-0.1268;887.0;651.1;-235.8;990.1;259.61;-45.54;53.18;2.0;54.52;19.519781;-96.915565;4341.94;0.0;9.677419;16 / 19;99.7;56.0;3.794;41870;2014-11-08 13:55:01:667
0.7823;4.6489;9.5678;-0.7334;4.8077;8.5158;1.5157;-0.1587;1.052;-0.5159;-0.1848;0.0618;2207.0;630.6;-221.8;993.9;227.58;-29.36;4.92;2.0;53.755;19.519781;-96.915565;4341.94;0.0;9.677419;16 / 19;99.7;56.0;3.794;42399;2014-11-08 13:55:02:196
-0.8033;5.8041;7.2993;-1.3538;6.0874;7.5684;0.5506;-0.2833;-0.2691;1.0453;1.3835;0.2277;2134.0;633.4;-223.6;993.0;228.21;-38.37;10.14;2.0;53.187;19.519781;-96.915565;4341.94;0.0;9.677419;16 / 19;99.7;56.0;3.794;42900;2014-11-08 13:55:02:697
-1.9644;5.4905;8.4868;-1.6675;5.9353;7.6264;-0.2969;-0.4448;0.8604;-0.5926;0.1707;0.0629;2023.0;636.7;-221.9;990.4;230.5;-41.09;13.71;2.0;53.172;19.519781;-96.915565;4341.94;0.0;9.677419;16 / 19;99.7;56.0;3.794;43400;2014-11-08 13:55:03:197
-0.9032;7.6591;4.8692;-1.7694;7.4084;6.177;0.8662;0.2507;-1.3078;0.0908;0.0152;0.5103;1645.0;639.2;-223.8;989.0;231.75;-47.15;16.95;2.0;53.461;19.519781;-96.915565;4341.94;0.0;9.677419;16 / 19;99.7;56.0;3.794;43919;2014-11-08 13:55:03:716
-0.3376;6.0082;6.6242;-1.2602;6.6883;7.0603;0.9226;-0.6801;-0.4362;0.1595;0.0626;-0.2101;2117.0;636.8;-221.2;989.8;225.39;-42.14;8.16;2.0;51.699;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;44451;2014-11-08 13:55:04:248
-1.2851;6.8151;6.5948;-1.6418;7.1155;6.5455;0.3567;-0.3004;0.0493;0.0786;-0.1068;0.0333;1880.0;638.8;-223.4;988.6;229.43;-46.52;14.08;2.0;52.554;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;45014;2014-11-08 13:55:04:811
-0.7763;6.3686;7.3855;-1.3347;6.96;6.7785;0.4255;-0.5387;0.388;-0.0194;0.0096;0.0202;1998.0;637.3;-223.0;989.4;226.86;-44.87;10.76;2.0;55.191;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;45524;2014-11-08 13:55:05:321
-0.917;6.9761;6.6828;-1.4392;7.4866;6.1684;0.5222;-0.5105;0.5144;0.1009;0.0368;-0.0549;1751.0;639.1;-223.9;989.0;228.71;-49.44;14.08;2.0;53.087;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;46034;2014-11-08 13:55:05:831
-2.8252;7.2227;6.0124;-1.4867;7.7313;5.847;-1.3384;-0.5086;0.1654;0.1686;0.3758;0.3377;1694.0;639.0;-224.3;989.4;228.29;-52.03;14.27;2.0;50.811;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;46560;2014-11-08 13:55:06:357
-4.0875;6.2668;4.2234;-1.3286;8.8906;3.9194;-1.9706;-3.4336;2.0864;-0.747;5.1319;1.0384;2029.0;688.4;-223.0;1001.0;232.25;-65.04;18.73;2.0;50.49;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;47067;2014-11-08 13:55:06:864
-5.3469;6.5272;8.7442;-5.1688;7.5768;3.4708;-0.1781;-1.0496;5.2735;-0.1142;-2.3367;-0.5611;1469.0;691.9;-225.8;1033.0;269.29;-52.49;63.31;2.0;56.651;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;47596;2014-11-08 13:55:07:393
-4.1916;7.0916;-2.7132;-2.8475;5.02;7.9285;-7.3225;1.0642;-3.519;1.6887;5.5769;3.2424;2344.0;691.8;-213.7;1002.8;241.07;-30.79;19.76;2.0;55.059;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;48111;2014-11-08 13:55:07:908
-13.62;8.1989;13.0688;-5.945;3.4331;7.0029;-6.5796;5.8049;7.6286;0.7651;1.1968;2.7942;3935.0;689.2;-209.8;1011.8;255.25;-20.49;40.33;2.0;56.046;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;48648;2014-11-08 13:55:08:445
-3.5943;6.2956;8.172;2.1536;8.1952;4.9366;-6.6837;-1.6349;3.3003;-3.5716;-4.4177;-0.9273;3002.0;677.5;-237.9;998.8;191.19;-56.69;-23.57;2.0;53.832;19.519785;-96.91556;4345.16;0.0;9.677419;16 / 19;99.7;56.0;3.794;49161;2014-11-08 13:55:08:958
16.5374;-7.0617;-1.2857;9.6132;-1.8504;-0.5772;1.6302;-3.9312;-3.2383;-0.6533;-0.7997;-0.0136;1196.0;627.7;-235.6;1030.3;105.4;-7.17;-95.7;2.0;49.587;19.519794;-96.91556;4341.94;0.0;9.677419;16 / 19;99.7;56.0;3.794;49667;2014-11-08 13:55:09:464
-3.9331;1.5239;-1.3162;-3.5513;8.5183;-3.3161;-0.7531;-7.4479;0.6567;-1.3372;-2.3441;-3.3955;388.0;674.0;-236.8;992.8;343.32;-60.3;133.04;2.0;50.734;19.519794;-96.91556;4341.94;0.0;9.677419;16 / 19;99.7;56.0;3.794;50210;2014-11-08 13:55:10:007
-12.2918;2.1213;9.7707;-7.5275;-6.2278;-0.8496;-4.7643;8.3491;10.6203;-1.9806;-0.5707;-1.6666;712.0;655.9;-179.1;1009.6;236.13;39.42;96.44;2.0;55.998;19.519794;-96.91556;4341.94;0.0;9.677419;16 / 19;99.7;56.0;3.794;50713;2014-11-08 13:55:10:510
-2.8144;-0.9439;1.8346;-6.6977;6.2156;3.5605;3.4333;-9.1757;-0.0739;0.9872;-1.5156;-0.6053;1094.0;658.4;-234.8;987.5;261.08;-7.02;73.46;2.0;58.886;19.519804;-96.91556;4338.71;1.8;12.903226;16 / 19;99.7;56.0;3.794;51260;2014-11-08 13:55:11:057
-6.4212;3.8864;6.1046;-8.0674;1.3761;5.4031;1.6462;2.5103;0.7015;-1.3095;0.1489;-0.2077;1622.0;663.9;-223.4;984.8;258.12;-13.51;50.22;2.0;56.354;19.519804;-96.91556;4338.71;1.8;12.903226;16 / 19;99.7;56.0;3.794;51761;2014-11-08 13:55:11:558
-2.0578;-1.8723;-2.9646;-7.3611;5.1018;3.9944;5.3033;-6.9741;-6.959;0.1201;-1.2631;-0.5185;894.0;658.9;-249.2;1002.7;262.37;-31.35;61.51;2.0;55.898;19.519804;-96.91556;4338.71;1.8;12.903226;16 / 19;99.7;56.0;3.794;52277;2014-11-08 13:55:12:074
-3.8134;9.9012;12.1913;-6.585;4.0202;6.0536;2.7716;5.881;6.1376;3.4075;-1.9659;1.445;811.0;665.4;-247.7;1005.0;255.65;-24.2;47.41;2.0;55.53;19.519804;-96.91556;4338.71;1.8;12.903226;16 / 19;99.7;56.0;3.794;52830;2014-11-08 13:55:12:627
0.0994;8.8651;4.4263;-7.4875;2.8697;5.6456;4.979;6.0959;0.1412;-0.0402;1.5806;0.0213;1117.0;674.2;-245.9;1004.2;258.09;-17.02;52.98;2.0;52.32;19.519802;-96.91554;4341.94;3.6;9.677419;16 / 19;99.7;56.0;3.794;53385;2014-11-08 13:55:13:182
-19.6133;6.11;18.5808;-8.9665;0.5894;3.9274;-10.6468;5.5206;14.6534;-2.7305;1.4038;-0.2674;1126.0;664.8;-249.4;1001.3;258.72;-3.45;66.35;2.0;52.664;19.519802;-96.91554;4341.94;3.6;9.677419;16 / 19;99.7;56.0;3.794;53901;2014-11-08 13:55:13:698
-2.2416;-2.9413;-2.5402;-7.4206;3.3224;5.4833;5.1791;-6.2637;-8.0235;1.6711;-1.2765;2.0333;1534.0;642.3;-248.2;999.0;247.03;-32.84;34.04;2.0;51.31;19.519793;-96.91554;4341.94;3.6;12.903226;16 / 19;99.7;56.0;3.794;54456;2014-11-08 13:55:14:253
-7.2844;9.5026;9.8252;-6.2739;4.5403;6.0161;-1.0104;4.9623;3.8091;0.3779;-2.6408;2.6717;1005.0;661.8;-213.9;978.6;256.38;-27.58;46.2;2.0;53.204;19.519793;-96.91554;4341.94;3.6;12.903226;16 / 19;99.7;56.0;3.794;55058;2014-11-08 13:55:14:855
0.2682;7.841;5.1978;-6.5648;4.3432;5.849;6.5722;0.604;-3.0702;-0.0434;0.184;0.3004;1468.0;696.8;-198.6;1014.9;258.57;-26.29;48.3;2.0;58.456;19.519787;-96.915535;4345.16;3.6;9.677419;16 / 19;99.7;56.0;3.794;55569;2014-11-08 13:55:15:366
-3.9331;4.1761;1.2049;-6.665;4.9395;5.2296;2.732;-0.7634;-4.0247;-1.8405;1.9873;-0.5039;1573.0;696.7;-216.6;1007.6;257.75;-28.26;48.01;2.0;59.107;19.519787;-96.915535;4345.16;3.6;9.677419;16 / 19;99.7;56.0;3.794;56094;2014-11-08 13:55:15:891
-5.7736;6.1932;5.8724;-6.2966;5.5483;5.0734;0.523;0.6449;0.799;1.4922;0.5422;0.4069;1598.0;697.9;-207.5;1014.8;259.69;-34.46;51.14;2.0;62.608;19.519785;-96.91553;4348.39;3.6;12.903226;16 / 19;99.7;56.0;3.794;56646;2014-11-08 13:55:16:443
-3.6847;5.4103;4.0881;-6.1264;5.8522;4.9387;-5.1812;2.3383;4.1928;-1.0788;-0.2112;-0.6139;1684.0;692.9;-207.3;1014.4;259.64;-36.64;51.13;2.0;55.916;19.519785;-96.91553;4348.39;3.6;12.903226;16 / 19;99.7;56.0;3.794;57169;2014-11-08 13:55:16:966
-6.5493;6.1926;7.0198;-5.1361;5.8806;5.9337;-1.7849;0.4329;2.892;1.4868;0.192;-0.2091;1831.0;691.1;-207.5;1008.1;255.79;-39.38;44.6;2.0;48.46;19.519793;-96.91553;4348.39;3.6;12.903226;16 / 19;99.7;56.0;3.794;57707;2014-11-08 13:55:17:504
-7.5322;8.2007;3.3261;-5.5004;7.2649;3.6245;-2.0318;0.9358;-0.2983;-0.9111;1.2043;0.3694;1501.0;697.3;-210.7;1010.3;261.6;-48.28;52.85;2.0;48.983;19.5198;-96.915535;4345.16;3.6;12.903226;16 / 19;99.7;56.0;3.794;58244;2014-11-08 13:55:18:041
-6.4649;6.8965;4.3616;-5.1909;6.4468;5.2596;-1.274;0.4497;-0.8979;-0.2522;-0.1071;0.204;1596.0;448.1;0.1;664.3;263.8;-46.04;48.9;2.0;48.98;19.5198;-96.915535;4345.16;3.6;12.903226;16 / 19;99.7;56.0;3.794;58744;2014-11-08 13:55:18:541
-4.0127;5.8981;2.2494;-4.358;7.5575;4.4791;0.3453;-1.6594;-2.2298;-0.6836;0.5995;-0.0991;1491.0;26.4;-6.4;12.9;279.23;-50.34;42.68;2.0;49.177;19.519804;-96.91555;4345.16;3.6;12.903226;16 / 19;99.7;56.0;3.794;59332;2014-11-08 13:55:19:129
-2.7934;5.8592;2.3924;-3.7634;8.3587;3.4843;1.6964;-2.5543;-2.9006;0.9265;0.8882;0.6061;1249.0;22.1;-10.1;19.2;270.45;-42.42;46.21;2.0;51.447;19.519804;-96.91555;4345.16;3.6;12.903226;16 / 19;99.7;56.0;3.794;59851;2014-11-08 13:55:19:648
-8.4455;6.274;4.9374;-5.5906;7.0227;3.9493;-2.8549;-0.7487;0.9881;0.4775;0.3228;-0.3063;1315.0;22.7;-8.3;21.1;268.48;-45.73;54.76;2.0;51.766;19.519806;-96.91556;4341.94;3.6;12.903226;16 / 19;99.7;56.0;3.794;60359;2014-11-08 13:55:20:156
-8.1169;7.2149;4.8243;-6.6127;5.726;4.4335;-1.5043;1.4889;0.3908;-0.9862;0.4296;0.1108;1340.0;17.4;-10.9;24.1;263.52;-47.11;62.14;2.0;51.302;19.519806;-96.91556;4341.94;3.6;12.903226;16 / 19;99.7;56.0;3.794;60862;2014-11-08 13:55:20:659
-5.9292;6.3099;4.4616;-5.4924;5.4946;5.9844;-0.4368;0.8153;-1.5228;-0.7731;0.828;1.2682;1588.0;19.1;-17.9;13.4;248.87;-30.07;52.85;2.0;52.066;19.519808;-96.915565;4338.71;2.7;12.903226;16 / 19;99.7;56.0;3.794;61385;2014-11-08 13:55:21:182
-5.0159;5.5324;4.3976;-5.9428;6.2887;4.6158;-0.4598;-0.0346;0.077;0.134;0.2778;0.2913;1165.0;6.6;-23.6;12.8;216.08;-39.89;52.16;2.0;52.788;19.519808;-96.915565;4338.71;2.7;12.903226;16 / 19;99.7;56.0;3.794;61906;2014-11-08 13:55:21:703
-3.6003;5.0159;1.4928;-6.0236;6.1015;4.76;0.7728;-1.7707;-0.6131;-0.6842;0.0466;0.5369;814.0;3.0;-24.4;4.4;194.25;-35.7;49.92;2.0;58.378;19.519808;-96.915565;4338.71;2.7;12.903226;15 / 18;99.7;56.0;3.794;62439;2014-11-08 13:55:22:236
-5.3983;7.2472;4.5484;-6.1969;6.1899;4.4107;0.7986;1.0574;0.1377;0.1222;-0.4021;-0.2431;346.0;1.9;-24.8;6.4;196.39;-39.14;54.56;2.0;61.667;19.519808;-96.915565;4338.71;2.7;12.903226;15 / 18;99.7;56.0;3.794;62959;2014-11-08 13:55:22:756
-4.3646;7.3837;3.3788;-6.208;6.4904;3.9378;1.359;1.1982;-0.5046;-0.3406;0.2764;0.0956;128.0;0.5;-24.8;9.5;203.32;-42.27;60.1;2.0;60.373;19.519808;-96.915565;4338.71;2.7;12.903226;15 / 18;99.7;56.0;3.794;63482;2014-11-08 13:55:23:279
-2.8252;6.0238;4.7094;-4.7927;6.9499;4.99;1.9676;-0.926;-0.2806;-0.7348;-0.7438;-0.1726;46.0;-4.2;-24.8;6.0;183.21;-45.13;43.84;2.0;53.73;19.519808;-96.915565;4338.71;2.7;12.903226;15 / 18;99.7;56.0;3.794;63995;2014-11-08 13:55:23:792
-4.0917;3.3782;4.3586;-4.721;7.7753;3.6643;-0.3978;-2.7941;1.0798;-1.269;3.7774;-0.0818;38.0;-10.9;-23.5;3.5;184.46;-56.8;49.84;2.0;48.268;19.519808;-96.915565;4338.71;2.7;12.903226;15 / 18;99.7;56.0;3.794;64510;2014-11-08 13:55:24:307
-5.4935;6.447;2.4654;-5.3024;6.8301;4.6266;-0.1911;-0.3831;-2.1612;-0.4578;0.7622;1.326;29.0;-3.4;-7.9;-20.2;89.34;-39.23;51.46;2.0;49.858;19.519808;-96.915565;4338.71;2.7;12.903226;15 / 18;99.7;56.0;3.794;65050;2014-11-08 13:55:24:847
-5.1996;6.0238;3.8152;-5.7112;7.3725;3.033;0.3182;-1.5953;1.4017;-1.2152;1.012;0.5582;52.0;10.5;-2.9;-20.1;45.5;-48.76;62.22;2.0;58.882;19.519808;-96.915565;4338.71;2.7;12.903226;15 / 18;99.7;56.0;3.794;65565;2014-11-08 13:55:25:362
-4.8207;7.1646;4.9793;-5.3815;6.8506;4.5032;-1.1709;-1.2679;-0.0879;0.5611;-0.853;-0.2189;102.0;16.3;6.5;-13.5;359.12;-44.31;50.08;2.0;53.626;19.519808;-96.915565;4338.71;2.7;12.903226;15 / 18;99.7;56.0;3.794;66073;2014-11-08 13:55:25:870
-4.2677;7.1646;3.5279;-5.0561;7.1246;4.455;0.4714;-0.5743;-0.4328;0.4812;-0.7558;-0.3686;167.0;10.0;5.1;-17.0;25.65;-46.89;44.68;2.0;57.484;19.519808;-96.915565;4338.71;2.7;12.903226;14 / 17;99.7;56.0;3.794;66598;2014-11-08 13:55:26:395
-1.8675;6.4326;1.5688;-4.835;7.8166;3.4196;3.2022;-1.3993;-1.4526;0.5127;-0.7686;-0.1174;198.0;1.0;-7.7;-19.8;76.96;-51.17;58.36;2.0;50.825;19.519808;-96.915565;4338.71;2.7;12.903226;14 / 17;99.7;56.0;3.794;67113;2014-11-08 13:55:26:910
-2.0967;7.2987;3.4213;-4.8509;7.9365;3.1064;2.7542;-0.6378;0.3149;0.2895;-0.2035;-0.2352;239.0;-3.0;-8.8;-18.2;70.23;-50.42;43.05;2.0;53.093;19.519802;-96.915565;4338.71;0.0;9.677419;15 / 18;99.7;56.0;3.794;67625;2014-11-08 13:55:27:422
-7.6189;5.8012;2.241;-6.3779;7.3942;0.9046;-1.3386;-1.6427;-0.807;-0.192;-4.3527;-0.9705;234.0;-2.9;-22.7;-3.3;168.74;-48.94;81.93;2.0;52.815;19.519802;-96.915565;4338.71;0.0;9.677419;15 / 18;99.7;56.0;3.794;68134;2014-11-08 13:55:27:931
-6.6948;6.3961;3.2519;-6.547;5.8555;4.3613;-0.1478;0.5406;-1.1094;0.4642;3.4706;0.4863;911.0;-0.9;-23.2;0.5;180.83;-36.66;56.33;2.0;53.315;19.519802;-96.915565;4338.71;0.0;9.677419;15 / 18;99.7;56.0;3.794;68682;2014-11-08 13:55:28:479
-7.3957;6.1944;-3.3609;-7.507;5.9244;-2.1719;0.0886;-0.1255;-2.2194;0.6831;0.7699;0.2381;286.0;3.8;-24.8;9.0;205.87;-35.47;96.98;2.0;53.128;19.519802;-96.915565;4338.71;0.0;9.677419;15 / 18;99.7;56.0;3.794;69190;2014-11-08 13:55:28:987
2.9491;4.3072;-3.8158;1.8924;9.1154;-3.0821;1.0566;-4.8082;-0.7337;1.4565;5.1591;-2.0799;313.0;-19.8;-13.6;0.0;227.32;-64.32;122.44;2.0;54.587;19.519802;-96.915565;4338.71;0.0;9.677419;15 / 18;99.7;56.0;3.794;69706;2014-11-08 13:55:29:503
2.3852;5.1296;-0.431;0.0101;9.706;-1.4012;2.3751;-4.5765;0.9702;-0.1563;-3.2949;-1.9103;216.0;-6.8;-18.5;-7.6;239.15;-75.36;-140.76;2.0;53.505;19.519802;-96.915565;4338.71;0.0;9.677419;15 / 18;99.7;56.0;3.794;70251;2014-11-08 13:55:30:048
-7.2425;6.177;1.4347;-7.9641;5.5704;1.3093;0.7217;0.6067;0.1254;-0.0455;0.7236;-0.3816;367.0;8.1;-19.1;-13.0;130.21;-35.65;77.12;2.0;52.608;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;99.7;56.0;3.794;70806;2014-11-08 13:55:30:603
-7.9326;5.0224;1.3856;-8.3093;5.0708;1.1888;0.3767;-0.0483;0.1969;0.0573;-0.3497;-0.0695;336.0;10.1;-18.8;-12.3;134.5;-30.7;83.16;2.0;52.808;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;99.7;56.0;3.794;71572;2014-11-08 13:55:31:369
-4.0618;5.1924;7.4675;-4.4881;5.1475;7.0378;0.4264;0.0449;0.4298;-0.2314;-0.5976;-0.3752;1287.0;-12.6;-12.8;-10.2;122.25;-31.66;32.53;2.0;64.371;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;99.7;56.0;3.794;72136;2014-11-08 13:55:31:933
-2.7569;2.6324;4.2964;-0.4913;7.2814;6.5506;-2.2656;-4.649;-2.2542;-0.5526;-1.0362;-0.1268;2082.0;-21.2;-16.7;11.8;137.46;-48.26;5.1;2.0;61.618;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;99.7;56.0;3.794;72786;2014-11-08 13:55:32:583
0.9864;9.4751;3.3758;-0.1345;9.3856;2.8394;-0.3252;-1.2292;-1.355;2.0189;-0.5183;-0.0104;2069.0;-16.6;-17.5;24.2;150.22;-58.34;0.36;2.0;56.63;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;56.0;3.691;73304;2014-11-08 13:55:33:101
0.076;9.4703;1.8489;-0.1278;9.5882;2.0545;0.2756;-0.1137;-0.6228;0.0823;-0.0213;0.0253;1159.0;-20.0;-11.9;31.6;152.79;-77.88;3.56;2.0;53.862;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;56.0;3.691;73818;2014-11-08 13:55:33:615
0.0988;9.6283;2.0195;-0.0897;9.5416;2.2627;0.265;0.1052;-0.3462;0.012;0.0463;-0.0138;1152.0;-16.8;-12.3;30.4;154.14;-76.65;2.27;2.0;51.839;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;56.0;3.691;74349;2014-11-08 13:55:34:146
0.2496;9.6067;2.1656;-0.0157;9.5083;2.4005;0.236;0.1261;-0.4325;0.0658;0.016;-0.0317;1191.0;-16.9;-12.7;30.0;152.57;-75.83;0.37;2.0;51.783;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;56.0;3.691;74900;2014-11-08 13:55:34:697
0.24;9.6283;1.7083;0.072;9.5296;2.3136;0.168;0.0987;-0.6053;0.0935;-0.037;-0.041;1177.0;-16.7;-12.7;30.0;150.75;-76.02;-1.55;2.0;51.254;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;75434;2014-11-08 13:55:35:231
0.8374;9.0621;3.9732;0.7996;9.1044;3.5553;0.0378;-0.0424;0.4179;-0.3944;-0.1411;-0.0977;1432.0;-16.5;-13.5;29.5;141.57;-72.34;-13.23;2.0;51.565;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;75977;2014-11-08 13:55:35:774
-0.3124;8.3911;4.6513;-0.0113;8.7582;4.4118;-0.3012;-0.3671;0.2395;0.1063;-0.3076;-0.1087;1781.0;-12.9;-17.7;21.9;156.65;-63.64;1.73;2.0;51.287;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;76477;2014-11-08 13:55:36:274
0.6901;8.7131;4.2814;0.9348;8.4787;4.8383;-0.2447;0.2344;-0.5568;-0.0972;-0.2368;-0.1262;1923.0;-7.2;-19.5;20.7;157.51;-59.84;-10.94;2.0;53.41;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;76991;2014-11-08 13:55:36:788
0.7362;8.4348;4.4706;0.8513;8.458;4.8896;0.0079;-0.0108;-0.1173;-0.0152;-0.033;-0.0578;1909.0;-5.2;-20.8;19.4;162.64;-59.55;-9.75;2.0;53.418;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;77511;2014-11-08 13:55:37:308
0.9942;8.4096;4.4185;0.7586;8.4827;4.8619;0.2356;-0.0731;-0.4434;0.0413;0.1225;-0.0104;1887.0;-7.8;-21.2;19.4;157.14;-59.76;-8.9;2.0;54.213;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;78067;2014-11-08 13:55:37:864
1.0271;8.91;4.0869;0.5649;8.3342;5.1373;0.4622;0.5758;-1.0504;-0.0716;0.0972;-0.0482;1893.0;-3.5;-21.6;18.1;169.21;-58.27;-6.59;2.0;52.265;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;78589;2014-11-08 13:55:38:386
0.8906;8.0056;4.4155;1.9509;8.4583;4.5632;-1.1943;-1.5073;-0.2141;-0.2543;0.0868;0.9792;1423.0;-10.7;-19.9;19.9;141.07;-59.6;-23.15;2.0;52.541;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;79127;2014-11-08 13:55:38:924
3.1346;10.4052;5.3546;2.5147;8.0412;5.0185;0.6199;2.364;0.3361;0.5169;0.1819;-0.3872;862.0;-14.6;-17.8;19.1;130.5;-55.08;-26.61;2.0;53.131;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;79646;2014-11-08 13:55:39:443
3.8583;7.8458;4.6304;3.2833;7.9674;4.681;0.575;-0.1216;-0.0506;-0.3997;-0.2615;-1.0397;223.0;-11.8;-18.7;20.9;132.57;-59.22;-31.98;2.0;61.659;19.519796;-96.915565;4338.71;0.9;12.903226;15 / 18;98.2;55.0;3.79;80179;2014-11-08 13:55:39:976
1.8597;8.2247;2.332;2.1166;9.0661;3.0816;-0.2569;-0.8414;-0.7497;-0.8519;0.2602;-0.2538;147.0;-0.4;-22.5;21.1;160.08;-65.45;-26.47;2.0;57.084;19.5198;-96.91557;4341.94;0.9;16.129032;15 / 18;98.2;55.0;3.79;80690;2014-11-08 13:55:40:487
1.3252;9.5559;5.184;1.1255;8.3622;4.9977;0.1996;1.1937;0.1863;-0.0445;0.0346;0.0567;35.0;6.4;-26.4;11.9;187.42;-58.51;-12.69;2.0;46.343;19.5198;-96.91557;4341.94;0.9;16.129032;15 / 18;98.2;55.0;3.79;81218;2014-11-08 13:55:41:015
1.7675;6.4195;3.4554;2.2035;8.7818;3.7677;-0.436;-2.3623;-0.3123;0.3806;0.4509;0.4402;25.0;-8.3;-23.5;19.8;169.55;-64.57;-13.0;2.0;50.211;19.5198;-96.91557;4341.94;0.9;16.129032;15 / 18;98.2;55.0;3.79;81720;2014-11-08 13:55:41:517
0.6195;5.9993;3.6667;2.1294;8.2389;4.874;0.8651;-0.3059;-1.7445;0.0674;-0.0184;0.3843;33.0;-12.1;-21.7;17.1;139.69;-57.15;-23.6;2.0;48.003;19.519796;-96.91558;4341.94;1.8;16.129032;15 / 18;98.2;55.0;3.79;82242;2014-11-08 13:55:42:039
2.1458;5.4731;2.6737;3.0654;8.571;3.6485;-1.213;-2.6546;0.3664;0.7135;-0.3878;1.5878;45.0;-21.1;-18.1;21.9;111.09;-60.93;-40.04;2.0;47.121;19.519796;-96.91558;4341.94;1.8;16.129032;15 / 18;98.2;55.0;3.79;82745;2014-11-08 13:55:42:542
3.9301;6.0214;5.7976;4.5913;7.7162;3.9435;0.0413;-1.4099;0.7159;-0.5015;0.1731;-0.5225;56.0;-28.2;-12.5;21.5;87.4;-56.87;-53.51;2.0;46.73;19.51979;-96.91557;4341.94;1.8;16.129032;15 / 18;98.2;55.0;3.79;83285;2014-11-08 13:55:43:082
5.4295;10.6015;5.3618;4.1254;7.5192;4.7553;1.8103;0.7145;4.3553;0.0562;-0.123;-0.1137;42.0;-29.7;-15.9;14.3;98.89;-46.78;-40.82;2.0;45.742;19.51979;-96.91557;4341.94;1.8;16.129032;15 / 18;98.2;55.0;3.79;83791;2014-11-08 13:55:43:588
2.6294;6.8953;3.4704;4.9437;7.2703;4.3443;-2.3143;-0.375;-0.8739;-0.2426;-0.1278;-0.0423;56.0;-43.7;-8.1;15.3;85.93;-49.09;-42.08;2.0;47.445;19.51979;-96.91557;4341.94;1.8;16.129032;15 / 18;98.2;55.0;3.79;84346;2014-11-08 13:55:44:143
4.6495;8.1804;4.4257;5.246;7.0589;4.3385;-0.5964;1.1215;0.0872;1.2541;1.0749;0.4783;8.0;-43.3;-4.1;3.8;60.93;-44.35;-48.06;2.0;46.395;19.51979;-96.91557;4341.94;1.8;16.129032;15 / 18;98.2;55.0;3.79;84904;2014-11-08 13:55:44:701
